"","word"
"3739","businesses"
"3740","america"
"3741","jumpstart"
"3742","restart"
"3743","economy"
"3744","democratic"
"3745","governors"
"3746","concerned"
"3747","covid"
"3748","science"
"3749","lockdown"
"3750","election"
"3751","corrupt"
"3752","pandemic"
"3753","realsaavedra"
"3754","can’t"
"3755","south"
"3756","america"
"3757","rush"
"3758","border"
"3759","leave"
"3760","lockdown"
"3761","reason"
"3762","amygreerkalisz"
"3763","ontario"
"3764","locked"
"3765","north"
"3766","america"
"3767","improvement"
"3768","lockdown"
"3769","illegal"
"3770","service"
"3771","people"
"3772","home"
"3773","rumour"
"3774","complete"
"3775","lockdown"
"3776","cotton"
"3777","fields"
"3778","protection"
"3779","white"
"3780","colonialist"
"3781","america"
"3782","white"
"3783","real"
"3784","parasite"
"3785","globally"
"3786","people"
"3787","calling"
"3788","banana"
"3789","republic"
"3790","united"
"3791","america"
"3792","historical"
"3793","buildup"
"3794","troops"
"3795","lockdown"
"3796","dc"
"3797","major"
"3798","cities"
"3799","america"
"3800","fire"
"3801","joebiden"
"3802","spent"
"3803","trillions"
"3804","covid"
"3805","recover"
"3806","economy"
"3807","america"
"3808","bankrupt"
"3809","defense"
"3810","budget"
"3811","military"
"3812","iran"
"3813","destroy"
"3814","lockdown"
"3815","hahaha"
"3816","people"
"3817","poor"
"3818","live"
"3819","street"
"3820","income"
"3821","biden"
"3822","satan"
"3823","loves"
"3824","jobs"
"3825","hail"
"3826","satan"
"3827","ilhan"
"3828","join"
"3829","paris"
"3830","green"
"3831","deal"
"3832","oil"
"3833","fossil"
"3834","banned"
"3835","industrial"
"3836","shut"
"3837","inside"
"3838","america"
"3839","america"
"3840","people"
"3841","poor"
"3842","african"
"3843","jobs"
"3844","lockdown"
"3845","income"
"3846","democrats"
"3847","create"
"3848","hell"
"3849","earth"
"3850","american"
"3851","mid"
"3852","east"
"3853","worst"
"3854","mid"
"3855","east"
"3856","civil"
"3857","war"
"3858","ilhan"
"3859","yeah"
"3860","omar"
"3861","achieved"
"3862","dream"
"3863","bankrupt"
"3864","america"
"3865","cancel"
"3866","student"
"3867","debt"
"3868","fund"
"3869","covid"
"3870","relief"
"3871","plan"
"3872","lockdown"
"3873","shut"
"3874","economy"
"3875","allah"
"3876","proud"
"3877","america"
"3878","peterjhasson"
"3879","guy_next_to_me"
"3880","expect"
"3881","taxes"
"3882","cost"
"3883","living"
"3884","homeless"
"3885","lockdown"
"3886","income"
"3887","beginning"
"3888","hope"
"3889","biden"
"3890","remove"
"3891","iran"
"3892","sanction"
"3893","iran"
"3894","bomb"
"3895","europe"
"3896","israel"
"3897","america"
"3898","donaldjtrumpjr"
"3899","lockdown"
"3900","democrats"
"3901","tear"
"3902","revolution"
"3903","save"
"3904","america"
"3905","campaigns"
"3906","potus"
"3907","lockdown"
"3908","pandemic"
"3909","save"
"3910","america"
"3911","people"
"3912","life"
"3913","400k"
"3914","death"
"3915","start"
"3916","lockdown"
"3917","country"
"3918","cp24"
"3919","assumptions"
"3920","surprised"
"3921","economy"
"3922","california"
"3923","lifting"
"3924","lockdown"
"3925","ontario"
"3926","amp"
"3927","quebec"
"3928","north"
"3929","america"
"3930","lockdown"
"3931","fordnation"
"3932","cmwinther"
"3933","saintmeauxzes"
"3934","reuters"
"3935","america"
"3936","lockdown"
"3937","april"
"3938","amount"
"3939","money"
"3940","people"
"3941","hoped"
"3942","lockdown"
"3943","decrease"
"3944","america's"
"3945","gun"
"3946","violence"
"3947","epidemic"
"3948","2020"
"3949","violent"
"3950","decades"
"3951","hoped"
"3952","lockdown"
"3953","drive"
"3954","america's"
"3955","gun"
"3956","violence"
"3957","epidemic"
"3958","2020"
"3959","violent"
"3960","decades"
"3961","hoped"
"3962","lockdown"
"3963","decrease"
"3964","america's"
"3965","gun"
"3966","violence"
"3967","epidemic"
"3968","2020"
"3969","violent"
"3970","decades"
"3971","iamalabadek"
"3972","address"
"3973","leader"
"3974","yo"
"3975","encourage"
"3976","slang"
"3977","ghana"
"3978","you’re"
"3979","america"
"3980","i’m"
"3981","government"
"3982","impose"
"3983","lockdown"
"3984","detailed"
"3985","explanations"
"3986","guy"
"3987","criticizing"
"3988","government"
"3989","uncledugs"
"3990","chrissysrants"
"3991","perspective"
"3992","m8"
"3993","i’ll"
"3994","add"
"3995","lockdowns"
"3996","suck"
"3997","half"
"3998","ass"
"3999","what’s"
"4000","scary"
"4001","lockdown"
"4002","america"
"4003","impossible"
"4004","it’s"
"4005","unamerican"
"4006","america"
"4007","questions"
"4008","president"
"4009","trump"
"4010","president"
"4011","joebiden"
"4012","jobs"
"4013","gas"
"4014","prices"
"4015","lockdown"
"4016","virus"
"4017","vaccine"
"4018","yeah"
"4019","happened"
"4020","unity"
"4021","boyanbc"
"4022","figure"
"4023","america"
"4024","loonies"
"4025","yelling"
"4026","fraud"
"4027","netherlands"
"4028","anti"
"4029","lockdown"
"4030","riot"
"4031","miss"
"4032","middle"
"4033","america"
"4034","lockdown"
"4035","protests"
"4036","people"
"4037","hailed"
"4038","h1tler"
"4039","harassed"
"4040","jews"
"4041","posters"
"4042","happy"
"4043","merchant"
"4044","fordnation"
"4045","basing"
"4046","2"
"4047","weeks"
"4048","lockdown"
"4049","lunacy"
"4050","exact"
"4051","opposite"
"4052","rest"
"4053","north"
"4054","america"
"4055","parkinsontoby"
"4056","xandergalbraith"
"4057","kathbarbadoro"
"4058","america"
"4059","huge"
"4060","payments"
"4061","didn’t"
"4062","effective"
"4063","lockdown"
"4064","quarantine"
"4065","that’s"
"4066","diference"
"4067","realized"
"4068","girl"
"4069","scout"
"4070","cookie"
"4071","delivery"
"4072","dates"
"4073","anniversary"
"4074","lockdown"
"4075","north"
"4076","america"
"4077","perfect"
"4078","timing"
"4079","10"
"4080","boxes"
"4081","girls"
"4082","discordiaii"
"4083","donaldjtrumpjr"
"4084","convince"
"4085","increasing"
"4086","uk"
"4087","type"
"4088","strain"
"4089","south"
"4090","america"
"4091","battling"
"4092","virus"
"4093","lots"
"4094","deaths"
"4095","japan"
"4096","lockdown"
"4097","14,000"
"4098","plp"
"4099","waiting"
"4100","list"
"4101","hospital"
"4102","exponentially"
"4103","increasing"
"4104","thedemocrats"
"4105","potus"
"4106","call"
"4107","lockdown"
"4108","america"
"4109","helping"
"4110","nations"
"4111","businesses"
"4112","liberals"
"4113","job"
"4114","it’s"
"4115","4"
"4116","openamericanow"
"4117","long4years"
"4118","openschools"
"4119","saskiapopescu"
"4120","assure"
"4121","people"
"4122","locked"
"4123","continue"
"4124","lock"
"4125","lockdown"
"4126","march"
"4127","continue"
"4128","lockdown"
"4129","skeletons"
"4130","picked"
"4131","clean"
"4132","cats"
"4133","time"
"4134","america"
"4135","vaccinated"
"4136","lockdown"
"4137","apartment"
"4138","america"
"4139","america"
"4140","balls"
"4141","strict"
"4142","lockdown"
"4143","australia"
"4144","americans"
"4145","selfish"
"4146","government"
"4147","money"
"4148","they’d"
"4149","risk"
"4150","everyone’s"
"4151","lives"
"4152","pay"
"4153","country"
"4154","running"
"4155","government"
"4156","paying"
"4157","stay"
"4158","home"
"4159","trash"
"4160","ass"
"4161","people"
"4162","suffer"
"4163","endlessly"
"4164","dnc"
"4165","lockdown"
"4166","mandates"
"4167","bill"
"4168","joebiden"
"4169","administration"
"4170","change"
"4171","money"
"4172","citizens"
"4173","america"
"4174","actual"
"4175","dollars"
"4176","account"
"4177","stand"
"4178","legislation"
"4179","speakerpelosi"
"4180","inferior_class"
"4181","a_bbound"
"4182","drew__barnes"
"4183","claim"
"4184","lockdown"
"4185","words"
"4186","action"
"4187","claim"
"4188","wise"
"4189","gdp"
"4190","wise"
"4191","compared"
"4192","european"
"4193","nations"
"4194","north"
"4195","america"
"4196","lhhsott"
"4197","wait"
"4198","america"
"4199","britain"
"4200","lockdown"
"4201","allisonpapson"
"4202","biden's"
"4203","america"
"4204","negligent"
"4205","embarrassing"
"4206","troops"
"4207","begin"
"4208","democrats"
"4209","establishment"
"4210","opted"
"4211","military"
"4212","lockdown"
"4213","americans"
"4214","world"
"4215","troops"
"4216","treated"
"4217","tera1patrick"
"4218","yea"
"4219","craziness"
"4220","traveling"
"4221","country"
"4222","latin"
"4223","america"
"4224","recently"
"4225","stuck"
"4226","lockdown"
"4227","town"
"4228","madness"
"4229","stay"
"4230","safe"
"4231","gorgeous"
"4232","latimes"
"4233","monkeys"
"4234","boat"
"4235","racist"
"4236","america"
"4237","americans"
"4238","walk"
"4239","lockdown"
"4240","y’all"
"4241","delusional"
"4242","asf"
"4243","ffs"
"4244","eddigeronimo"
"4245","true"
"4246","pretty"
"4247","fucking"
"4248","grim"
"4249","america"
"4250","ready"
"4251","reopen"
"4252","worse"
"4253","strict"
"4254","lockdown"
"4255","4"
"4256","6"
"4257","weeks"
"4258","pay"
"4259","people"
"4260","stay"
"4261","home"
"4262","lockdown"
"4263","planning"
"4264","traveling"
"4265","france"
"4266","specifically"
"4267","territory"
"4268","france"
"4269","island"
"4270","st"
"4271","pierre"
"4272","miquelon"
"4273","19"
"4274","miles"
"4275","shore"
"4276","newfoundland"
"4277","french"
"4278","colonizers"
"4279","inhabiting"
"4280","tiny"
"4281","portion"
"4282","north"
"4283","america"
"4284","ktla"
"4285","newsom"
"4286","data"
"4287","pretty"
"4288","mandates"
"4289","ease"
"4290","ca"
"4291","lockdown"
"4292","guess"
"4293","fancy"
"4294","dinners"
"4295","lives"
"4296","lost"
"4297","gavinnewsom"
"4298","recallnewsom"
"4299","rgay"
"4300","i’m"
"4301","struggling"
"4302","comprehend"
"4303","hints"
"4304","i’m"
"4305","reading"
"4306","america"
"4307","lockdown"
"4308","stay"
"4309","home"
"4310","lockdown"
"4311","helpful"
"4312","america"
"4313","stuck"
"4314","mess"
"4315","kinda"
"4316","stupid"
"4317","move"
"4318","ngl"
"4319","china"
"4320","virus"
"4321","lockdown"
"4322","america"
"4323","caused"
"4324","deeper"
"4325","immersion"
"4326","books"
"4327","finished"
"4328","baldacci"
"4329","child"
"4330","connelly"
"4331","klavan"
"4332","3"
"4333","chandler"
"4334","straight"
"4335","ahead"
"4336","patrick63104016"
"4337","lilith2u"
"4338","mariecountryman"
"4339","bunkybun"
"4340","kittybhagat"
"4341","k7owen"
"4342","irisstylosa"
"4343","bilbalbag"
"4344","jankowski60"
"4345","diadigiovanni"
"4346","eclecticradical"
"4347","follow"
"4348","america"
"4349","proper"
"4350","length"
"4351","lockdown"
"4352","dent"
"4353","infection"
"4354","daily"
"4355","death"
"4356","figures"
"4357","hope"
"4358","patrick"
"4359","becarefuloutthere"
"4360","governments"
"4361","north"
"4362","america"
"4363","shown"
"4364","indication"
"4365","craft"
"4366","implement"
"4367","effective"
"4368","plan"
"4369","covidzero"
"4370","elimination"
"4371","material"
"4372","supports"
"4373","ensure"
"4374","stringent"
"4375","lockdown"
"4376","measures"
"4377","adhered"
"4378","ditto"
"4379","travel"
"4380","restrictions"
"4381","bans"
"4382","saku_zuckerberg"
"4383","jeff_foster21"
"4384","aalexavillatoro"
"4385","noticed"
"4386","people"
"4387","haven’t"
"4388","died"
"4389","covid"
"4390","lockdown"
"4391","yep"
"4392","that’s"
"4393","kids"
"4394","america’s"
"4395","schools"
"4396","sa"
"4397","140k"
"4398","active"
"4399","covid"
"4400","america"
"4401","10"
"4402","million"
"4403","sa"
"4404","strict"
"4405","lockdown"
"4406","america"
"4407","isn’t"
"4408","sithule"
"4409","nje"
"4410","syabuka"
"4411","ianc"
"4412","idestroyer"
"4413","umnotho"
"4414","waseningizimu"
"4415","afrika"
"4416","hey"
"4417","america"
"4418","uk"
"4419","strict"
"4420","4"
"4421","month"
"4422","lockdown"
"4423","listened"
"4424","advice"
"4425","rules"
"4426","covid"
"4427","free"
"4428","summer"
"4429","lockdown"
"4430","sucks"
"4431","redscar16"
"4432","mitrebarnet"
"4433","joepike"
"4434","borisjohnson"
"4435","you’re"
"4436","anti"
"4437","brexit"
"4438","left"
"4439","uk"
"4440","live"
"4441","america"
"4442","pro"
"4443","uk"
"4444","rant"
"4445","uk"
"4446","permanently"
"4447","lockdown"
"4448","don’t"
"4449","live"
"4450","there’s"
"4451","people"
"4452","damn"
"4453","crazy"
"4454","4k"
"4455","people"
"4456","die"
"4457","day"
"4458","america"
"4459","didnt"
"4460","lockdown"
"4461","properly"
"4462","netherlands"
"4463","country"
"4464","fight"
"4465","insane"
"4466","stupid"
"4467","covid"
"4468","lockdown"
"4469","morons"
"4470","la"
"4471","driving"
"4472","windows"
"4473","rolled"
"4474","wearing"
"4475","2"
"4476","masks"
"4477","hope"
"4478","lost"
"4479","america"
"4480","anymore"
"4481","ddooggdrool"
"4482","viil1lo"
"4483","understand"
"4484","police"
"4485","america"
"4486","refuse"
"4487","enforce"
"4488","lockdown"
"4489","can’t"
"4490","amandafbelfast"
"4491","that’s"
"4492","post"
"4493","lockdown"
"4494","career"
"4495","sorted"
"4496","deffo"
"4497","huge"
"4498","crack"
"4499","america"
"4500","truegritg"
"4501","drjacobsrad"
"4502","yep"
"4503","ontario"
"4504","quebec"
"4505","lockdown"
"4506","north"
"4507","america"
"4508","trudeau"
"4509","win"
"4510","2"
"4511","provinces"
"4512","rampacuatro"
"4513","leejamesbrown"
"4514","china"
"4515","short"
"4516","intense"
"4517","lockdown"
"4518","start"
"4519","pandemic"
"4520","wouldn’t"
"4521","locked"
"4522","it’s"
"4523","draconian"
"4524","america"
"4525","niyahsava"
"4526","alright"
"4527","gotta"
"4528","ur"
"4529","mind"
"4530","canada"
"4531","lockdown"
"4532","playing"
"4533","america"
"4534","sit"
"4535","inside"
"4536","starbucks"
"4537","building"
"4538","gotta"
"4539","masked"
"4540","im"
"4541","telling"
"4542","gon"
"4543","miss"
"4544","florida"
"4545","wait"
"4546","till"
"4547","summr"
"4548","latimes"
"4549","wake"
"4550","america"
"4551","played"
"4552","covid"
"4553","lockdown"
"4554","political"
"4555","trump"
"4556","bad"
"4557","office"
"4558","it’s"
"4559","leaders"
"4560","hypocrites"
"4561","eef_nestor"
"4562","lovely"
"4563","america"
"4564","lockdown"
"4565","kid_prairie"
"4566","hhwyfe"
"4567","meganbielby"
"4568","globaledmonton"
"4569","comparing"
"4570","australia"
"4571","north"
"4572","america"
"4573","europe"
"4574","sole"
"4575","country"
"4576","continent"
"4577","6"
"4578","months"
"4579","hard"
"4580","core"
"4581","lockdown"
"4582","activity"
"4583","mask"
"4584","rules"
"4585","compared"
"4586","n.a"
"4587","miss"
"4588","dancing"
"4589","clubs"
"4590","masks"
"4591","violation"
"4592","dress"
"4593","code"
"4594","idiocy"
"4595","overcome"
"4596","north"
"4597","america"
"4598","lockdown"
"4599","doesn’t"
"4600","explain"
"4601","china"
"4602","zealand"
"4603","australia"
"4604","lockdown"
"4605","people"
"4606","north"
"4607","america"
"4608","fearful"
"4609","freedom"
"4610","stripped"
"4611","don’t"
"4612","actual"
"4613","lockdown"
"4614","feels"
"4615","that’s"
"4616","2020"
"4617","bad"
"4618","lot"
"4619","reasons"
"4620","growing"
"4621","marijuana"
"4622","home"
"4623","karen"
"4624","lloyd"
"4625","polled"
"4626","friends"
"4627","top"
"4628","seed"
"4629","banks"
"4630","home"
"4631","grown"
"4632","strains"
"4633","people"
"4634","loving"
"4635","lockdown"
"4636","maximumyield"
"4637","cp24"
"4638","ahh"
"4639","normal"
"4640","life"
"4641","north"
"4642","america"
"4643","europe"
"4644","lockdown"
"4645","isolated"
"4646","living"
"4647","america"
"4648","means"
"4649","call"
"4650","kid's"
"4651","school"
"4652","middle"
"4653","class"
"4654","telling"
"4655","lockdown"
"4656","implying"
"4657","lockdown"
"4658","supposed"
"4659","fucking"
"4660","continue"
"4661","class"
"4662","badcovid19takes"
"4663","canadian"
"4664","who’s"
"4665","form"
"4666","lockdown"
"4667","day"
"4668","march"
"4669","it’s"
"4670","frustrating"
"4671","america"
"4672","entire"
"4673","world"
"4674","faking"
"4675","covid"
"4676","strategy"
"4677","trump"
"4678","hated"
"4679","economies"
"4680","united"
"4681","america"
"4682","california"
"4683","eases"
"4684","covid"
"4685","19"
"4686","lockdown"
"4687","measures"
"4688","update"
"4689","french"
"4690","mutual"
"4691","american"
"4692","confirm"
"4693","america"
"4694","lockdown"
"4695","yahnia6"
"4696","blankchapter"
"4697","thehill"
"4698","substantial"
"4699","american"
"4700","ppl"
"4701","america's"
"4702","pandemic"
"4703","control"
"4704","biden"
"4705","prepared"
"4706","fight"
"4707","bring"
"4708","virus"
"4709","control"
"4710","strict"
"4711","national"
"4712","lockdown"
"4713","yahnia6"
"4714","blankchapter"
"4715","thehill"
"4716","america"
"4717","chance"
"4718","biden"
"4719","takes"
"4720","pr"
"4721","hit"
"4722","tears"
"4723","republicans"
"4724","amp"
"4725","biden's"
"4726","billionaire"
"4727","donors"
"4728","instituting"
"4729","national"
"4730","lockdown"
"4731","pay"
"4732","americans"
"4733","stay"
"4734","home"
"4735","shut"
"4736","borders"
"4737","internally"
"4738","vietnam"
"4739","3x"
"4740","population"
"4741","density"
"4742","america"
"4743","crushed"
"4744","covid.the"
"4745","issue"
"4746","government"
"4747","social"
"4748","cohesiveness"
"4749","fiannafailparty"
"4750","finegael"
"4751","greenparty_ie"
"4752","clue"
"4753","lockdown"
"4754","island"
"4755","jealous"
"4756","time"
"4757","sister’s"
"4758","stories"
"4759","korea"
"4760","girl"
"4761","living"
"4762","life"
"4763","we’re"
"4764","stuck"
"4765","lockdown"
"4766","north"
"4767","america"
"4768","mess"
"4769","wisewitch1"
"4770","can’t"
"4771","america"
"4772","lockdown"
"4773","china"
"4774","countries"
"4775","rid"
"4776","virus"
"4777","maddening"
"4778","gooddaybio"
"4779","4"
"4780","america"
"4781","address"
"4782","climatecrisis"
"4783","recognizing"
"4784","anniversary"
"4785","world’s"
"4786","covid"
"4787","19"
"4788","lockdown"
"4789","moderna_tx’s"
"4790","vaccine"
"4791","announcement"
"4792","remember"
"4793","economic"
"4794","system"
"4795","america"
"4796","people"
"4797","acclimate"
"4798","comfortable"
"4799","lockdown"
"4800","require"
"4801","shift"
"4802","money"
"4803","system"
"4804","operating"
"4805","educationday"
"4806","teachers"
"4807","asia"
"4808","africa"
"4809","amp"
"4810","latin"
"4811","america"
"4812","confirmed"
"4813","girls"
"4814","struggling"
"4815","return"
"4816","school"
"4817","lockdown"
"4818","surveyed"
"4819","teachers"
"4820","14"
"4821","countries"
"4822","communities"
"4823","hardest"
"4824","hit"
"4825","school"
"4826","closures"
"4827","onebillionvoicesforeducation"
"4828","covid19"
"4829","lockdown"
"4830","weight"
"4831","gain"
"4832","hip"
"4833","worship"
"4834","leaders"
"4835","america"
"4836","rocking"
"4837","tight"
"4838","jeans"
"4839","12fan22"
"4840","shawnimac13"
"4841","yamiche"
"4842","totally"
"4843","agree"
"4844","america"
"4845","lockdown"
"4846","that’s"
"4847","happen"
"4848","won’t"
"4849","australia"
"4850","essential"
"4851","grocery"
"4852","stores"
"4853","doctors"
"4854","disneyland"
"4855","isn’t"
"4856","essential"
"4857","clothing"
"4858","stores"
"4859","welloldstem"
"4860","fly"
"4861","caribbean"
"4862","easily"
"4863","north"
"4864","america"
"4865","multiple"
"4866","times"
"4867","week"
"4868","ago"
"4869","restaurants"
"4870","kids"
"4871","forced"
"4872","stay"
"4873","inside"
"4874","europe"
"4875","it’s"
"4876","lockdown"
"4877","it’s"
"4878","half"
"4879","assed"
"4880","kenyabradshaw"
"4881","conorpwilliams"
"4882","marcportermagee"
"4883","selmekki"
"4884","karinchenoweth"
"4885","jacobwaters"
"4886","lutzfernandez"
"4887","dangordondc"
"4888","datadrivenmd"
"4889","europe"
"4890","france"
"4891","verge"
"4892","lockdown"
"4893","ball"
"4894","measures"
"4895","harder"
"4896","america"
"4897","nations"
"4898","france"
"4899","testing"
"4900","youth"
"4901","300,000"
"4902","week"
"4903","don’t"
"4904","understand"
"4905","people"
"4906","america"
"4907","considered"
"4908","lockdown"
"4909","people"
"4910","fighting"
"4911","follow"
"4912","simple"
"4913","don’t"
"4914","wear"
"4915","mask"
"4916","true"
"4917","lockdown"
"4918","individuals"
"4919","beginning"
"4920","lockdown"
"4921","continuously"
"4922","reason"
"4923","living"
"4924","lives"
"4925","normal"
"4926","can’t"
"4927","live"
"4928","fear"
"4929","virus"
"4930","america"
"4931","lockdown"
"4932","exclusive"
"4933","biden"
"4934","america"
"4935","safe"
"4936","single"
"4937","pen"
"4938","stroke"
"4939","cbp"
"4940","head"
"4941","buy"
"4942","america"
"4943","renew"
"4944","tariffs"
"4945","china"
"4946","competitive"
"4947","dems"
"4948","lockdown"
"4949","killed"
"4950","economy"
"4951","dems"
"4952","transparent"
"4953","killed"
"4954","election"
"4955","fact_covid"
"4956","worldometers"
"4957","america"
"4958","decrease"
"4959","seasonality"
"4960","involved"
"4961","america"
"4962","sa"
"4963","limited"
"4964","lockdown"
"4965","wuhan's"
"4966","lockdown"
"4967","experience"
"4968","shared"
"4969","copied"
"4970","europe"
"4971","america"
"4972","spending"
"4973","week"
"4974","lockdown"
"4975","watch"
"4976","mcu"
"4977","timeline"
"4978","captain"
"4979","america"
"4980","avenger"
"4981","church"
"4982","gained"
"4983","notoriety"
"4984","north"
"4985","america"
"4986","refusing"
"4987","listen"
"4988","lockdown"
"4989","measures"
"4990","convinced"
"4991","aggrandizement"
"4992","proliferation"
"4993","gospel"
"4994","sb"
"4995","65"
"4996","montana"
"4997","medical"
"4998","police"
"4999","lockdown"
"5000","bill"
"5001","disguised"
"5002","sold"
"5003","law"
"5004","protect"
"5005","montana"
"5006","business"
"5007","frivolous"
"5008","lawsuits"
"5009","due"
"5010","exposure"
"5011","covid"
"5012","19"
"5013","corporate"
"5014","tyranny"
"5015","america"
"5016","screw"
"5017","people"
"5018","sounds"
"5019","watching"
"5020","54"
"5021","days"
"5022","bbctwo"
"5023","2"
"5024","bbcthisworld"
"5025","doc"
"5026","pandemic"
"5027","china"
"5028","amp"
"5029","america"
"5030","ep"
"5031","1"
"5032","covers"
"5033","events"
"5034","led"
"5035","lockdown"
"5036","amp"
"5037","gulf"
"5038","chinese"
"5039","officials"
"5040","amp"
"5041","told"
"5042","world"
"5043","tues"
"5044","9pm"
"5045","ibtrecommends"
"5046","finnertyusa"
"5047","billspadea"
"5048","emeraldrobinson"
"5049","newsmax"
"5050","gregkellyusa"
"5051","foxnews"
"5052","cnn"
"5053","c19"
"5054","lockdown"
"5055","restrictions"
"5056","easing"
"5057","conveniently"
"5058","biden"
"5059","assumes"
"5060","office"
"5061","governors"
"5062","shut"
"5063","lives"
"5064","businesses"
"5065","political"
"5066","reasons"
"5067","america"
"5068","kharnath2"
"5069","washedtheheckup"
"5070","america"
"5071","isnt"
"5072","awful"
"5073","test"
"5074","lower"
"5075","death"
"5076","rate"
"5077","europe"
"5078","affected"
"5079","corona"
"5080","ny"
"5081","california"
"5082","complete"
"5083","lockdown"
"5084","months"
"5085","tested"
"5086","symptoms"
"5087","trump"
"5088","banned"
"5089","china"
"5090","travel"
"5091","europe"
"5092","missgpublic"
"5093","theresonlyoneem"
"5094","india"
"5095","south"
"5096","america"
"5097","amazing"
"5098","possibly"
"5099","dangerous"
"5100","culture"
"5101","pre"
"5102","lockdown"
"5103","turkey"
"5104","amp"
"5105","amp"
"5106","florida"
"5107","orlando"
"5108","miami"
"5109","america"
"5110","lockdown"
"5111","lockdown"
"5112","death"
"5113","toll"
"5114","covid"
"5115","hit"
"5116","6,000"
"5117","day"
"5118","vaccine"
"5119","vaccine"
"5120","lock"
"5121","martin_1882"
"5122","theresonlyoneem"
"5123","4"
"5124","5"
"5125","trips"
"5126","blew"
"5127","month"
"5128","india"
"5129","home"
"5130","lockdown"
"5131","sabbatical"
"5132","south"
"5133","america"
"5134","couple"
"5135","months"
"5136","india"
"5137","america"
"5138","evil"
"5139","fools"
"5140","intentions"
"5141","forcing"
"5142","wear"
"5143","mask"
"5144","die"
"5145","wearing"
"5146","mask"
"5147","darasrantings"
"5148","paulmurphy_td"
"5149","williamhboney1"
"5150","benefit"
"5151","europe"
"5152","wide"
"5153","lockdown"
"5154","america"
"5155","spike"
"5156","middle"
"5157","summer"
"5158","wake"
"5159","a.m"
"5160","boris"
"5161","johnson"
"5162","extends"
"5163","lockdown"
"5164","powers"
"5165","july"
"5166","sight"
"5167","covid"
"5168","restrictions"
"5169","north"
"5170","america"
"5171","july"
"5172","worldwide"
"5173","complete"
"5174","central"
"5175","bank"
"5176","globalist"
"5177","takedown"
"5178","enslave"
"5179","world"
"5180","lol"
"5181","travel"
"5182","dubai"
"5183","countries"
"5184","live"
"5185","travel"
"5186","promote"
"5187","songs"
"5188","western"
"5189","europe"
"5190","north"
"5191","america"
"5192","caribbean"
"5193","lockdown"
"5194","sha"
"5195","kenklippenstein"
"5196","gavinnewsom"
"5197","person"
"5198","america"
"5199","criticized"
"5200","prematurely"
"5201","attacked"
"5202","lunatic"
"5203","anti"
"5204","lockdown"
"5205","mob"
"5206","week"
"5207","week"
"5208","primary"
"5209","americans"
"5210","country"
"5211","zealand"
"5212","amp"
"5213","australia"
"5214","lockdown"
"5215","america"
"5216","pannacotta4"
"5217","barbaracastor2"
"5218","naomirwolf"
"5219","thankyou"
"5220","don’t"
"5221","live"
"5222","rock"
"5223","australia"
"5224","american"
"5225","economic"
"5226","woes"
"5227","distinct"
"5228","america"
"5229","countries"
"5230","feel"
"5231","lockdown"
"5232","properly"
"5233","feb2020"
"5234","economics"
"5235","dutch"
"5236","police"
"5237","clash"
"5238","anti"
"5239","lockdown"
"5240","protesters"
"5241","2"
"5242","cities"
"5243","voice"
"5244","america"
"5245","protest"
"5246","resist"
"5247","styrono_1"
"5248","keemstar"
"5249","200"
"5250","fault"
"5251","letting"
"5252","china"
"5253","lockdown"
"5254","luck"
"5255","america"
"5256","bill"
"5257","rights"
"5258","constitution"
"5259","supreme"
"5260","court"
"5261","shut"
"5262","anartfulpenguin"
"5263","tracysean"
"5264","longwell225"
"5265","larsp2740"
"5266","laurenboebert"
"5267","lockdown"
"5268","proven"
"5269","america"
"5270","europe"
"5271","locksdowns"
"5272","lockdowns"
"5273","public"
"5274","wear"
"5275","mask"
"5276","businesses"
"5277","weather"
"5278","mandate"
"5279","fucked"
"5280","8"
"5281","months"
"5282","ingrahamangle"
"5283","load"
"5284","horseshit"
"5285","fool"
"5286","plan"
"5287","lockdown"
"5288","america"
"5289","miserable"
"5290","vote"
"5291","trump"
"5292","office"
"5293","obvious"
"5294","politicians"
"5295","care"
"5296","power"
"5297","national"
"5298","lockdown"
"5299","board"
"5300","start"
"5301","pandemic"
"5302","restrictions"
"5303","growing"
"5304","countries"
"5305","reigned"
"5306","covid"
"5307","america"
"5308","sitting"
"5309","watching"
"5310","covid"
"5311","wild"
"5312","pay"
"5313","people"
"5314","stay"
"5315","home"
"5316","joebiden"
"5317","proof"
"5318","we’ve"
"5319","bamboozled"
"5320","likes"
"5321","billionaires"
"5322","america"
"5323","ccp"
"5324","universe93"
"5325","oof"
"5326","i’m"
"5327","glad"
"5328","improving"
"5329","y’all"
"5330","vaccine"
"5331","america"
"5332","real"
"5333","lockdown"
"5334","months"
"5335","pandemic"
"5336","sort"
"5337","rising"
"5338","vaccines"
"5339","rolling"
"5340","mssarahmssarah"
"5341","nycmayor"
"5342","doechancellor"
"5343","uft"
"5344","gawd"
"5345","united"
"5346","america"
"5347","govt"
"5348","funding"
"5349","people"
"5350","lockdown"
"5351","control"
"5352","countries"
"5353","sickened"
"5354","everyday"
"5355","war"
"5356","invisible"
"5357","monster"
"5358","govt"
"5359","expects"
"5360","accept"
"5361","phumlanimmajozi"
"5362","applied"
"5363","approach"
"5364","usa"
"5365","disadvantage"
"5366","conservative"
"5367","business"
"5368","owners"
"5369","america"
"5370","people"
"5371","compassion"
"5372","lockdown"
"5373","desk"
"5374","workers"
